image_id,safety_score
5140d84ffdc9f049260039b4,0.42090309301849216
513d7ab1fdc9f03587006904,0.3977050515911783
5140cb73fdc9f04926002b6d,0.5479339781118846
513d6ba7fdc9f03587004d91,0.5084429463755272
513e64f4fdc9f0358700b8da,0.35452025433268874
514147f3fdc9f04926006b98,0.6087799925789157
5140ca19fdc9f04926002726,0.5142929467522928
513e1aaafdc9f03587009286,0.47405154749960005
50f42c7cfdc9f065f0001cf0,0.5721231438594174
513d5cdcfdc9f035870037bd,0.4241401044795702
51414d33fdc9f0492600751c,0.5466675469129372
51409c76fdc9f049260011ce,0.39119520171876565
513f1331fdc9f0358700ca99,0.4928534913175083
513cdd3cfdc9f035870020b0,0.5082006891035562
51414cddfdc9f0492600743a,0.39265791355064766
513d5711fdc9f035870030cf,0.5484483402385388
50f5e58dfdc9f065f00069c1,0.35907780531806904
5140987cfdc9f04926000cb7,0.3962501391980102
513e5d79fdc9f0358700ade3,0.5177373629430857
5140d9cbfdc9f04926003ca7,0.5155904859866357
513cb60efdc9f035870009db,0.41777739097168487
50f56092fdc9f065f000524a,0.6810131136311868
513f296bfdc9f0358700d374,0.5520363523830814
5140d7bcfdc9f0492600388a,0.6333595420147
5185cfe4fdc9f03fd5000f99,0.6101699268887714
513d7c95fdc9f03587006f46,0.40424197554229246
513d6820fdc9f03587004274,0.3517022126226578
513f3339fdc9f0358700e128,0.6202874645238926
5142283bfdc9f04926008738,0.40791754913087314
513e1ef9fdc9f03587009de5,0.3776696258849232
50f5640bfdc9f065f0006027,0.3705172442576318
513e20fefdc9f0358700a355,0.5145444073611547
51409e9afdc9f04926001466,0.4906168902497324
513cbbfcfdc9f03587000f50,0.4555414133871822
513d5ccdfdc9f035870037a4,0.34401819162113134
513d5d97fdc9f0358700390b,0.45307563582947646
50f6166dbeb2fed910000820,0.4681490106875775
514135c5fdc9f04926004b25,0.5368160972996294
513d7f5efdc9f035870075ca,0.4828250233919086
5140b7d1fdc9f04926001af3,0.420629851201377
5140d548fdc9f04926003463,0.4855082651816348
513cc91afdc9f03587001bd6,0.3871246464151106
513cb943fdc9f03587000ccd,0.6062477625583949
5141347afdc9f04926004686,0.6127162460194685
5140cd5afdc9f04926002f3b,0.4723480155447194
514146c7fdc9f049260068c8,0.5688054178445919
513d6a4ffdc9f03587004a19,0.5401978794479918
513e6039fdc9f0358700b372,0.3698563384413085
513e1cd9fdc9f03587009847,0.5922157310598591
51413a85fdc9f04926005723,0.5829551114921528
513f1388fdc9f0358700cb0a,0.43072572974987017
513d6ca5fdc9f03587005006,0.5499014577641395
513e1cbffdc9f03587009800,0.45577735482562465
50f55e1efdc9f065f0004af7,0.45482183238272283
51413b2dfdc9f049260058c5,0.41913690084254207
513f317efdc9f0358700dfbd,0.6375647842538917
5140cb40fdc9f04926002ac9,0.5177618133527403
513d9d97fdc9f03587008114,0.45870807327731933
51415030fdc9f04926007ca5,0.47317931881502107
50f44869fdc9f065f0004086,0.523788294476183
513d9c85fdc9f03587007d82,0.42300023060989766
513d5d34fdc9f03587003858,0.5621878968865202
5140d2a5fdc9f0492600330a,0.5647254455951336
513f2b3cfdc9f0358700d683,0.6038652525126514
50f42c7efdc9f065f0001d76,0.5955289817189133
51414b6dfdc9f049260070a5,0.4555388992558949
513d31b3fdc9f03587002821,0.3956149753635755
513d7bc3fdc9f03587006c90,0.5858949305385898
513ce161fdc9f0358700218c,0.5135612700201632
513d7af3fdc9f035870069d4,0.41865647958297186
50f42c80fdc9f065f0001df6,0.4210510141958229
5140cfa7fdc9f0492600316d,0.4201450048511664
5140b6f3fdc9f04926001879,0.4261217238427521
513d9f73fdc9f03587008743,0.5310743736577239
50f5e585fdc9f065f0006973,0.47938160643030986
51421b21fdc9f04926008405,0.5534207868733382
513d7a6ffdc9f03587006820,0.45459120048458834
513cded0fdc9f035870020ff,0.515555969523382
50f60c45beb2fed9100001c7,0.5555596082034063
50f60e78beb2fed9100006b6,0.5147818582027328
513e6f7afdc9f0358700c59a,0.5442998429721871
51409992fdc9f04926000e29,0.42671653855001124
513d69bdfdc9f03587004831,0.5210678434863376
50f5ec37fdc9f065f000880e,0.3948214623273064
50f42c7dfdc9f065f0001d3f,0.5135853631400304
513e5f98fdc9f0358700b279,0.6051829673103918
513e1b4ffdc9f0358700943d,0.576562462822934
50f42bbbfdc9f065f0001709,0.5469561927064879
50f43ab0fdc9f065f0002f48,0.48083145274991496
513cbf7afdc9f035870012a1,0.3410300427182178
5140cecffdc9f049260030a2,0.3359583666750757
513e1e03fdc9f03587009b51,0.6074322721521996
5140c863fdc9f0492600220a,0.45966021474854707
5141480ffdc9f04926006bd5,0.48169727257736256
513f11c4fdc9f0358700c89d,0.31601393613545037
513e5f4efdc9f0358700b20b,0.383159950775249
513d35effdc9f03587002b42,0.34125551346932365
513d6e02fdc9f03587005245,0.660297387244324
51409d2cfdc9f049260012a9,0.4790824777513214
50f5e708fdc9f065f0006fc2,0.5406692217951632
513d7cd4fdc9f0358700700f,0.5876955325095132
513cb798fdc9f03587000b41,0.40091849807515734
51414b8afdc9f049260070ec,0.4856868111837162
50f433d3fdc9f065f0002732,0.6002206745600934
513d6cc8fdc9f03587005044,0.45151719434349435
513d5e1afdc9f035870039ec,0.4827399523353216
513e1b75fdc9f0358700949f,0.5978271204602711
51413b0cfdc9f04926005871,0.5475188329345421
513d7c99fdc9f03587006f50,0.4648302242279715
513d7a74fdc9f03587006830,0.644422054327106
513e2130fdc9f0358700a3ea,0.4535438840626851
513cbe38fdc9f03587001168,0.6623901488441455
513d79aefdc9f03587006598,0.5112002347477171
513d9c52fdc9f03587007ccd,0.4579272563073874
51408b06fdc9f0358700e851,0.48834978767730475
513e6b87fdc9f0358700c040,0.48527391707888395
51413830fdc9f04926005179,0.3977241725579043
513cc88afdc9f03587001b4e,0.4424276984500136
513cc398fdc9f035870016ab,0.4523310233627872
514089ecfdc9f0358700e60a,0.44817772123250893
513cda30fdc9f03587002004,0.4881629227557125
51408c3cfdc9f0358700eab0,0.5525092283550288
513f2ee4fdc9f0358700dcbf,0.5022055249662251
513d5ebcfdc9f03587003add,0.34782408372718354
51413addfdc9f04926005800,0.5297612095724324
513e1a92fdc9f03587009245,0.5234943602946913
513d6bc3fdc9f03587004dcc,0.563324386885995
51415148fdc9f04926007f52,0.420629851201377
513d691efdc9f035870045ff,0.45740943509032733
50f448a7fdc9f065f00040fb,0.6535163275284233
514135a6fdc9f04926004aa6,0.5492021722804218
514147a5fdc9f04926006ad1,0.5155302343825546
513f2b7efdc9f0358700d6e7,0.5202187962041079
51422a9afdc9f0492600896a,0.5568128598715086
51413ac1fdc9f049260057b7,0.39387738519128196
513d5aaafdc9f03587003421,0.5071960171622375
50f43ba4fdc9f065f0003272,0.3549709080359324
513e1ba4fdc9f03587009516,0.5079125358424438
513d9fc7fdc9f03587008805,0.5097977776897195
513d7872fdc9f03587006183,0.4238350984664676
51408a0afdc9f0358700e649,0.2909728989034653
50f44569fdc9f065f0003511,0.3749773376286076
513f3166fdc9f0358700dfa0,0.22673741478788748
513d6c78fdc9f03587004f94,0.33313677381333007
5140da14fdc9f04926003d3f,0.4589901880426006
513e1a64fdc9f035870091cb,0.5327852488055239
51414962fdc9f04926006dd5,0.5413405216274422
513d7cc6fdc9f03587006fd9,0.4062189354225342
513e1daafdc9f03587009a6e,0.452814805022438
513d7c33fdc9f03587006e03,0.5148504741030708
50f61680beb2fed910000955,0.575462067403525
513d7830fdc9f035870060a2,0.513601997713049
514217f8fdc9f049260080b7,0.42995589580682936
513f2c99fdc9f0358700d8cb,0.5391888666195743
51414828fdc9f04926006c10,0.5990581054254881
513e2027fdc9f0358700a114,0.6522011592171001
50f60c42beb2fed910000194,0.5176764142985338
50f5e58efdc9f065f00069f0,0.45009254663228687
513d78c3fdc9f03587006298,0.5380529748531111
513e1aabfdc9f0358700928a,0.4745625948866106
513e223ffdc9f0358700a526,0.35198287533031686
5141514afdc9f04926007f58,0.42426739331503116
50f5612efdc9f065f000552e,0.38707292600829707
513ce9b3fdc9f03587002318,0.5036073685205763
513d9d5dfdc9f03587008047,0.5482053661218993
5140ca12fdc9f0492600270c,0.3339214045925815
51409d80fdc9f0492600130b,0.482202602738884
513d7917fdc9f035870063b3,0.5528350247133768
51409c1afdc9f04926001159,0.4782093776325621
5140db35fdc9f04926003ea4,0.42411422529131587
50f42c1bfdc9f065f00018c7,0.5104603592978852
50f5ed52fdc9f065f0008bd6,0.40236505819297236
513d6bd5fdc9f03587004dfb,0.5948579622422902
5140c954fdc9f049260024db,0.4559385242991653
50f5619afdc9f065f00055cf,0.46294107889041314
514147fefdc9f04926006bb1,0.5932807617325275
514133ecfdc9f04926004491,0.5212911771344666
514133ccfdc9f04926004422,0.458398442222889
50e748e8d7c3df413b001427,0.5162718357777365
513f2960fdc9f0358700d35e,0.47713404625002453
513d6188fdc9f03587003e5f,0.40983440614601996
514134cffdc9f049260047c3,0.3681868985602176
5140cae7fdc9f049260029ae,0.5162718357777365
513e5cb7fdc9f0358700abc7,0.3997068744389846
5185d122fdc9f03fd50010a0,0.4794558553805439
513e1e21fdc9f03587009ba1,0.463289965756796
513e6d69fdc9f0358700c2bd,0.49417349105977393
5141473efdc9f049260069f0,0.513489343754247
50f5e900fdc9f065f0007610,0.4581524029957691
51409098fdc9f0492600031f,0.5471591789198539
514093fcfdc9f0492600082c,0.5313581423891088
513e60a4fdc9f0358700b419,0.5536504677075479
513d7baafdc9f03587006c38,0.35893482131596355
50f42bb0fdc9f065f00015dd,0.514853344321505
513d7903fdc9f03587006371,0.29985417105309314
50f42c4cfdc9f065f0001a66,0.5044193945784136
51409cb6fdc9f04926001218,0.5512400102907709
513f119afdc9f0358700c868,0.3411497631996266
50f60c4cbeb2fed910000274,0.3077355012036608
50f61681beb2fed910000964,0.45858855165052115
50f563b0fdc9f065f0005d80,0.40035975197402834
5141425bfdc9f049260062b4,0.5315857046997493
5140cc50fdc9f04926002d83,0.5644107408239077
5140d9c5fdc9f04926003c9a,0.5062875233771018
514146aefdc9f0492600688a,0.5176933360863665
51414adffdc9f04926006ff3,0.47881181852489013
50f5e87afdc9f065f00072e7,0.3628130525569099
513e61f1fdc9f0358700b610,0.38402185118458276
50f43b73fdc9f065f00030ed,0.5246695093591123
513d7a30fdc9f03587006746,0.5183899302517276
513f2e80fdc9f0358700dc10,0.5497881400710213
513d7e42fdc9f03587007380,0.3910044205947125
513d7bc2fdc9f03587006c8d,0.47835364253784335
5141427efdc9f049260062d5,0.45849963547304856
5185cc0ffdc9f03fd5000bd0,0.48098303717698176
51413c20fdc9f04926005ac8,0.5147818582027328
513cc9eefdc9f03587001c97,0.6967351564090049
50f60866beb2fed6f80003eb,0.51484718169456
51421a4afdc9f0492600831d,0.4881850960459606
5140cf38fdc9f04926003111,0.48926663018395317
50f5ebd3fdc9f065f0008600,0.45151719434349435
50f5612dfdc9f065f00054bd,0.5118762509096723
50f463c7fdc9f065f0004354,0.5269228792585682
50f42b82fdc9f065f000145e,0.5162718357777365
50f61682beb2fed910000978,0.33782871554245236
5140d031fdc9f049260031fb,0.3019705208319964
513d7d34fdc9f03587007140,0.5228972843627658
50f5ebacfdc9f065f000845f,0.3720074492527481
51414feafdc9f04926007bf3,0.368466726224185
513d9b9cfdc9f03587007a7d,0.5297098284742825
51414f15fdc9f049260079e3,0.44700771124953
513d9dc1fdc9f035870081ac,0.5825646519014386
513cb554fdc9f0358700091f,0.5756804018377724
513f12c5fdc9f0358700ca07,0.38848443983442354
5140d8dbfdc9f04926003ad0,0.4771141974121194
513d6227fdc9f03587003f31,0.4844321275995052
513f3021fdc9f0358700de93,0.6241517092388418
513cdd22fdc9f035870020a8,0.530848959756751
513f115efdc9f0358700c815,0.5489436647085392
50f463c6fdc9f065f0004315,0.5603119944866866
513e6fc7fdc9f0358700c5fe,0.3761020509759641
513d586dfdc9f035870032f4,0.5162718357777365
51409d3bfdc9f049260012bb,0.34088408923493624
513d5d2afdc9f03587003843,0.28854522703868224
513d57effdc9f03587003258,0.5177543555400765
51409289fdc9f049260006be,0.5471591789198539
513e60eefdc9f0358700b492,0.6627204871744575
5141507ffdc9f04926007d78,0.48904217649639575
513d7864fdc9f03587006158,0.4589083480817734
513e6d73fdc9f0358700c2cb,0.5515399367310235
513d79e3fdc9f03587006643,0.45417626085892593
5141470dfdc9f04926006973,0.4433185611262712
50f561c4fdc9f065f00056c4,0.6047732508019953
514135a7fdc9f04926004aae,0.4542253102729196
51414d7cfdc9f049260075d5,0.547205390538019
5140c8e5fdc9f04926002394,0.45151719434349435
50f560fafdc9f065f000539d,0.6818945074820235
513e60a1fdc9f0358700b413,0.45964759243710496
513d61d2fdc9f03587003ebd,0.6443452695738466
50f439f5fdc9f065f0002dbf,0.483976468368668
513d5d32fdc9f03587003852,0.4596511865793587
513d6b9cfdc9f03587004d74,0.6010988217639571
513cd1d0fdc9f03587001e48,0.47611266918265904
513d6c72fdc9f03587004f88,0.5576748732207388
513d7852fdc9f03587006117,0.4824045374856117
513e208ffdc9f0358700a232,0.5845763071616433
5140cc8afdc9f04926002e15,0.6007261719504728
51408ad9fdc9f0358700e7eb,0.4404563402247835
50f5e8c9fdc9f065f00074ba,0.5863148582026425
51415084fdc9f04926007d85,0.5030335628252
513d5776fdc9f03587003182,0.5441499601532187
513e6c74fdc9f0358700c17d,0.5113035639680822
50f5e5e0fdc9f065f0006b2e,0.21273091199298494
51413546fdc9f0492600495b,0.5120072399766602
51408bf7fdc9f0358700ea2b,0.5136434992777448
5185cd81fdc9f03fd5000d3a,0.6274448660511022
5140d9f5fdc9f04926003cfb,0.5286625402048181
513f2f13fdc9f0358700dd06,0.45151719434349435
513e6c87fdc9f0358700c198,0.5162718357777365
513e2133fdc9f0358700a3f1,0.37188731070926656
513d348dfdc9f03587002a38,0.32733615238388664
513e5f9dfdc9f0358700b27e,0.420629851201377
513e1a23fdc9f0358700911f,0.6015274359294327
50f56431fdc9f065f0006174,0.5796518172729062
513f29a5fdc9f0358700d3e0,0.6823223176500007
513cbca0fdc9f03587000ff0,0.5128622373702081
51422ce3fdc9f04926008b97,0.48333230698534163
51392926818ede129600112d,0.46132264350273294
5140b7adfdc9f04926001a8b,0.4973342179778016
5140cf7bfdc9f04926003146,0.45151719434349435
513d4e27fdc9f03587002e64,0.4556131490195771
50f44562fdc9f065f0003475,0.5018972978616889
50f44803fdc9f065f0003c3e,0.3982061497580617
5140c8dafdc9f04926002374,0.5486491564948576
51413d55fdc9f04926005cfa,0.4619892843635477
514151aafdc9f04926007fd9,0.30696016958690564
513e1ccffdc9f0358700982c,0.39257402938910346
50f5e566fdc9f065f0006858,0.30107980445388194
51414f09fdc9f049260079c2,0.48924437554747136
513f2bbffdc9f0358700d75e,0.507214719707124
513f1379fdc9f0358700caf7,0.4918672822536463
5140b8b6fdc9f04926001cdc,0.44106745343529674
513cb9f4fdc9f03587000d72,0.4279600180752234
513d9b79fdc9f03587007a0e,0.32276576632224446
51409a46fdc9f04926000f11,0.5856448879648081
51413452fdc9f04926004600,0.4374932441196421
513e64a8fdc9f0358700b86f,0.4901168519587978
513d9b43fdc9f03587007968,0.5177087119410894
50f445adfdc9f065f0003595,0.5162718357777365
513e1f32fdc9f03587009e73,0.6336995518729105
5140ca99fdc9f049260028b2,0.4274735961373746
50f42c1cfdc9f065f0001929,0.4647639184679248
51392e12818ede1296001288,0.44663519003910046
514150cbfdc9f04926007e34,0.360160786166568
513d5b31fdc9f035870034c6,0.44060193758356003
5140b68ffdc9f0492600176e,0.4268339102361767
5140cb9bfdc9f04926002be4,0.3730776556558918
513f138dfdc9f0358700cb11,0.43785154307306146
513f31e9fdc9f0358700e011,0.4754704167560652
513e625afdc9f0358700b6a8,0.5162718357777365
513d4f69fdc9f03587002e8b,0.3953454896265767
514133a8fdc9f049260043a9,0.4367500081634176
50f60b87beb2fed910000000,0.5701014777625523
50f5e76afdc9f065f000714f,0.3098622152879348
51422cf7fdc9f04926008bac,0.42371823789420393
51409e1afdc9f049260013c4,0.4247758071696522
513d79ddfdc9f03587006629,0.3288990864023135
50f5ead3fdc9f065f0007d9a,0.3510689765970765
513e5e99fdc9f0358700b0fa,0.5934305842446868
513e5cf4fdc9f0358700ac6c,0.4650192881666749
50f5eeaffdc9f065f0008ff3,0.6376156457834125
513d9d23fdc9f03587007f88,0.5022660342299252
513d6b49fdc9f03587004ca7,0.4541588493546442
50f607e3beb2fed6f80003c0,0.5041220186010691
513d7a70fdc9f03587006824,0.5486407353649954
514136dffdc9f04926004d06,0.5029414253010996
5140d031fdc9f049260031fa,0.4269698498677078
513d7ff2fdc9f03587007672,0.5360198996314379
5185ccbbfdc9f03fd5000c77,0.4527438238773777
513d783afdc9f035870060c0,0.45151719434349435
513d7803fdc9f0358700600c,0.4767339260234143
513d582ffdc9f035870032cc,0.519177443070797
51408a34fdc9f0358700e6a0,0.46028779765144345
50f61672beb2fed910000874,0.4520211331478383
50f4450bfdc9f065f0003423,0.36714453881911935
5185c380fdc9f03fd5000a96,0.5176933360863665
51413b05fdc9f04926005861,0.4941581382711147
513d34a2fdc9f03587002a47,0.5348787186808204
5140cb1ffdc9f04926002a66,0.5890639110745767
50f43535fdc9f065f0002cdc,0.5776752009640985
51413650fdc9f04926004c2f,0.3935670194919451
50f46442fdc9f065f000447c,0.4885925133154144
513d2ccffdc9f03587002462,0.4278453402399693
513cc240fdc9f03587001554,0.36059794504959825
513f126bfdc9f0358700c981,0.4889022095865518
513e1c10fdc9f03587009632,0.639434200634695
5140d1c8fdc9f04926003240,0.4838945150606154
50f607d5beb2fed6f80002b5,0.6502786040217453
5141481bfdc9f04926006bf2,0.4298242746014619
50f56204fdc9f065f00058af,0.3987103876380538
50f42c67fdc9f065f0001b75,0.42480578104526573
513d6d46fdc9f03587005116,0.5162718357777365
50f439f0fdc9f065f0002d6b,0.33336292641846715
50f44859fdc9f065f0003ee7,0.5953579705477047
513d7ef4fdc9f035870074f9,0.5963529349714942
513e623efdc9f0358700b67f,0.6621917396890112
50f5e565fdc9f065f0006821,0.46583134387102654
5185cf01fdc9f03fd5000eb9,0.5419087705445764
50e73276d7c3df413b000e3c,0.537118905593042
513d61bafdc9f03587003ea3,0.4824045374856117
51414e17fdc9f04926007763,0.48648795730184974
5140d20ffdc9f0492600327f,0.48538449263561917
50f42ddffdc9f065f0002271,0.5433818927825697
50f56091fdc9f065f0005214,0.5167172568600286
513d5f7cfdc9f03587003bce,0.49764015289635494
50f6166abeb2fed9100007e5,0.41533512642105697
50f5eb48fdc9f065f00081ab,0.3092494142181407
513e1cf7fdc9f0358700989c,0.7031231693400969
50f448b5fdc9f065f000423e,0.6159478385657988
5140dbd2fdc9f04926003f45,0.45151719434349435
50f43533fdc9f065f0002cb7,0.6200251068599929
513cc1b8fdc9f035870014d5,0.27566634498559184
5140d58ffdc9f049260034f4,0.3981579692486593
513d7c23fdc9f03587006dcf,0.40555621220909815
513f2a3ffdc9f0358700d4e8,0.4443376388336515
514090dbfdc9f049260003af,0.5149626155991631
5141452cfdc9f049260065a7,0.5233219302454849
50f46448fdc9f065f00044e8,0.5752150007321274
513d6a33fdc9f035870049b8,0.3960502274335777
50f433c6fdc9f065f0002686,0.683304666529087
513cb5a5fdc9f0358700096e,0.39096811103818496
51408917fdc9f0358700e43b,0.5162718357777365
5141382efdc9f04926005176,0.5495306449262921
513d7834fdc9f035870060af,0.5863885126086039
51414444fdc9f049260064ad,0.5675465833951003
50f562e3fdc9f065f0005b7a,0.5484793358926995
50f42ddefdc9f065f0002243,0.4809810361090591
50f445abfdc9f065f0003568,0.29725988589155256
50f60b89beb2fed91000001b,0.528515715180707
513cbe98fdc9f035870011c6,0.5707490560005388
50f42b52fdc9f065f000135d,0.5221722777265874
5140c91bfdc9f04926002437,0.48833331825829884
50f5e588fdc9f065f00069ab,0.47356568948399314
50f447d9fdc9f065f0003b06,0.4838828846742973
50f447d0fdc9f065f0003a55,0.4785182007649501
50f46487fdc9f065f000470a,0.4846067994707265
513da03afdc9f03587008911,0.4482791518885395
513cc19cfdc9f035870014bb,0.475884272079105
513d6989fdc9f0358700477c,0.5843104590834458
514093c7fdc9f049260007f8,0.4430543089900067
513e6dedfdc9f0358700c37c,0.42760702606287804
5140cc85fdc9f04926002e08,0.6106451531530626
513cbf60fdc9f03587001282,0.4825858559372828
513da0aefdc9f03587008a08,0.6299261601645213
5141339bfdc9f0492600437f,0.5367021415687843
5140ce17fdc9f04926002ffb,0.5113832620006176
5140cbd3fdc9f04926002c66,0.5147168287162747
50f43babfdc9f065f00032ed,0.4421929505788753
513d6d97fdc9f03587005195,0.6340412186475555
51414cc4fdc9f049260073f3,0.5491857523845398
513d7a28fdc9f0358700672f,0.5067048198760629
50f463b6fdc9f065f0004283,0.511982536759081
513d7cc5fdc9f03587006fd7,0.7408375658282105
513d7c60fdc9f03587006e8c,0.4307545158701467
50f60866beb2fed6f80003db,0.5489023969654083
50f5e56cfdc9f065f00068d1,0.2801297378846177
50f5ec12fdc9f065f00086aa,0.45151719434349435
5142194ffdc9f0492600821a,0.4799528167573478
51392560818ede1296001032,0.5209818118772257
513cc540fdc9f03587001843,0.5666622928125047
5140b868fdc9f04926001c3c,0.5552955674898418
513f2ed2fdc9f0358700dca1,0.6654956157971406
513d78f9fdc9f0358700634f,0.42318383526773934
5140caf7fdc9f049260029de,0.36067183907209804
513ce395fdc9f035870021ea,0.40131893770340454
513d6a57fdc9f03587004a35,0.5077860123725386
513cb8defdc9f03587000c73,0.6248697666881302
50f61679beb2fed9100008f0,0.4274488961958783
513f2b1bfdc9f0358700d648,0.55532931916124
51413ae8fdc9f04926005818,0.6496559341117258
513d7b23fdc9f03587006a71,0.518428803033648
513e6223fdc9f0358700b659,0.42113105844678617
51408aa5fdc9f0358700e777,0.48897628479602623
5140cae3fdc9f0492600299b,0.42584155283318603
5139289c818ede129600110d,0.6568640924421677
51414550fdc9f049260065cb,0.37680436700482994
513d6916fdc9f035870045e1,0.5476059999636871
513e2115fdc9f0358700a397,0.5765130125926666
50f4485dfdc9f065f0003f24,0.5674503779510306
5140b6e2fdc9f0492600184c,0.6232556717873319
50f563cdfdc9f065f0005e6c,0.4704295356319569
513f3219fdc9f0358700e03a,0.5472866244267118
51414e6dfdc9f04926007848,0.4754514229310345
514147b3fdc9f04926006af8,0.6006506489806057
51414f73fdc9f04926007ac7,0.4198766220848099
